Well	Value	Measurement_mode	Measurement_wavelength	Measurement_time	Filename
C5	0.8852	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
C6	0.8851	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
C7	0.9527	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
C8	1.0107	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
C9	0.8933	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
C10	0.9178	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
C11	1.0161	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
C12	0.8658	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
D1	0.8716	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
D2	1.0068	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
D3	0.8755	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
D4	0.814	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
D5	0.8932	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
D6	1.0311	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
D7	0.8376	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
D8	0.9776	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
D9	1.0291	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
D10	1.0148	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
D11	0.8609	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
D12	0.8847	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
E1	0.8381	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
E2	1.0114	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
E3	0.9973	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
E4	1.0353	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
E5	0.8372	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
E6	0.8873	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
E7	0.8434	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
E8	0.8484	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
E9	0.8048	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
E10	1.0261	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
E11	1.0137	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
E12	0.8562	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
F1	0.917	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
F2	1.0387	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
F3	0.9617	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
F4	1.0533	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
F5	0.9324	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
F6	1.0653	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
F7	0.9634	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
F8	0.8659	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
F9	0.8712	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
F10	1.1129	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
F11	0.9955	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
F12	0.8817	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
G1	0.7705	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
G2	1.0959	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
G3	1.0611	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
G4	1.0425	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
G5	0.9485	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
G6	0.8281	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
G7	0.9044	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
G8	1.0602	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
G9	0.9894	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
G10	1.0625	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
G11	0.8546	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
G12	0.8854	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
H1	0.8345	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
H2	0.8519	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
H3	0.8974	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
H4	0.8834	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
H5	0.7951	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
H6	0.8803	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
H7	0.8702	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
H8	0.8703	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
H9	0.9249	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
H10	0.9075	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
H11	0.8863	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
H12	0.8375	Absorbance	600	2020-01-24 15:17:54	P94_Rs.xlsx
A1	1534	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
A2	2124	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
A3	2071	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
A4	1987	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
A5	2047	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
A6	1767	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
A7	1841	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
A8	1935	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
A9	1902	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
A10	1905	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
A11	2138	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
A12	2174	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
B1	2208	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
B2	1008	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
B3	714	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
B4	710	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
B5	781	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
B6	783	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
B7	732	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
B8	724	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
B9	677	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
B10	662	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
B11	719	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
B12	2255	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
C1	2139	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
C2	777	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
C3	689	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
C4	688	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
C5	799	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
C6	748	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
C7	682	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
C8	653	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
C9	682	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
C10	841	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
C11	810	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
C12	2432	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
D1	2450	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
D2	806	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
D3	715	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
D4	1998	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
D5	952	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
D6	1127	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
D7	757	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
D8	842	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
D9	802	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
D10	809	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
D11	757	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
D12	2587	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
E1	2278	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
E2	762	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
E3	836	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
E4	792	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
E5	825	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
E6	760	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
E7	804	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
E8	837	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
E9	763	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
E10	856	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
E11	778	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
E12	2571	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
F1	2854	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
F2	832	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
F3	816	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
F4	960	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
F5	739	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
F6	839	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
F7	745	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
F8	790	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
F9	791	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
F10	1087	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
F11	988	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
F12	2721	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
G1	2013	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
G2	1215	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
G3	1040	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
G4	951	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
G5	964	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
G6	983	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
G7	980	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
G8	1019	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
G9	902	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
G10	1015	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
G11	1091	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
G12	3016	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
H1	1810	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
H2	2458	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
H3	2943	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
H4	3167	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
H5	2347	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
H6	3189	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
H7	2989	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
H8	2863	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
H9	3120	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
H10	3042	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
H11	2941	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
H12	1657	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 15:18:50	P94_Rs.xlsx
A1	1283	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
A2	1630	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
A3	1602	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
A4	1558	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
A5	1587	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
A6	1387	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
A7	1434	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
A8	1456	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
A9	1456	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
A10	1492	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
A11	1633	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
A12	1576	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
B1	1719	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
B2	984	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
B3	678	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
B4	678	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
B5	684	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
B6	627	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
B7	613	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
B8	582	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
B9	625	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
B10	562	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
B11	764	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
B12	1721	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
C1	1670	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
C2	799	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
C3	717	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
C4	640	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
C5	701	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
C6	639	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
C7	604	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
C8	644	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
C9	642	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
C10	704	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
C11	765	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
C12	1853	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
D1	1789	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
D2	777	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
D3	632	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
D4	1512	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
D5	787	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
D6	1254	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
D7	670	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
D8	709	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
D9	725	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
D10	695	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
D11	679	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
D12	2014	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
E1	1831	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
E2	698	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
E3	731	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
E4	767	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
E5	695	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
E6	661	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
E7	711	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
E8	686	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
E9	701	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
E10	781	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
E11	715	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
E12	2008	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
F1	2128	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
F2	803	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
F3	719	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
F4	910	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
F5	662	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
F6	742	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
F7	717	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
F8	663	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
F9	694	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
F10	958	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
F11	813	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
F12	2010	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
G1	1691	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
G2	1000	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
G3	848	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
G4	843	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
G5	819	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
G6	809	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
G7	856	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
G8	854	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
G9	852	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
G10	966	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
G11	913	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
G12	2281	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
H1	1471	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
H2	1913	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
H3	2247	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
H4	2275	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
H5	2005	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
H6	2292	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
H7	2297	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
H8	2312	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
H9	2398	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
H10	2295	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
H11	2195	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
H12	1320	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:19:27	P94_Rs.xlsx
A1	0.0814	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
A2	0.0825	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
A3	0.0814	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
A4	0.0815	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
A5	0.0812	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
A6	0.0824	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
A7	0.0829	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
A8	0.0825	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
A9	0.0822	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
A10	0.0833	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
A11	0.082	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
A12	0.0836	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
B1	0.0817	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
B2	1.0796	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
B3	1.1147	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
B4	1.0961	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
B5	1.0681	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
B6	1.0291	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
B7	1.0973	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
B8	1.1431	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
B9	1.202	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
B10	1.0953	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
B11	1.1048	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
B12	0.0826	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
C1	0.0821	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
C2	1.0977	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
C3	1.0587	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
C4	1.0394	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
C5	1.019	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
C6	1.0364	Absorbance	600	2020-01-24 16:10:25	P95.xlsx
